"Date","Time","Temperature","DateTime","month","year","hour","day"
1999-07-19,"09:15:00",21.13,1999-07-19 09:15:00,7,1999,9,19
1999-07-19,"09:30:00",20.31,1999-07-19 09:30:00,7,1999,9,19
1999-07-19,"09:45:00",19.56,1999-07-19 09:45:00,7,1999,9,19
1999-07-19,"10:00:00",19.44,1999-07-19 10:00:00,7,1999,10,19
1999-07-19,"10:15:00",19.64,1999-07-19 10:15:00,7,1999,10,19
1999-07-19,"10:30:00",19.56,1999-07-19 10:30:00,7,1999,10,19
1999-07-19,"10:45:00",19.4,1999-07-19 10:45:00,7,1999,10,19
1999-07-19,"11:00:00",19.87,1999-07-19 11:00:00,7,1999,11,19
1999-07-19,"11:15:00",20.38,1999-07-19 11:15:00,7,1999,11,19
1999-07-19,"11:30:00",20.09,1999-07-19 11:30:00,7,1999,11,19
1999-07-19,"11:45:00",19.7,1999-07-19 11:45:00,7,1999,11,19
1999-07-19,"12:00:00",19.9,1999-07-19 12:00:00,7,1999,12,19
1999-07-19,"12:15:00",19.72,1999-07-19 12:15:00,7,1999,12,19
1999-07-19,"12:30:00",19.08,1999-07-19 12:30:00,7,1999,12,19
1999-07-19,"12:45:00",18.67,1999-07-19 12:45:00,7,1999,12,19
1999-07-19,"13:00:00",18.5,1999-07-19 13:00:00,7,1999,13,19
1999-07-19,"13:15:00",18.14,1999-07-19 13:15:00,7,1999,13,19
1999-07-19,"13:30:00",17.95,1999-07-19 13:30:00,7,1999,13,19
1999-07-19,"13:45:00",17.91,1999-07-19 13:45:00,7,1999,13,19
1999-07-19,"14:00:00",18,1999-07-19 14:00:00,7,1999,14,19
1999-07-19,"14:15:00",18.12,1999-07-19 14:15:00,7,1999,14,19
1999-07-19,"14:30:00",18.23,1999-07-19 14:30:00,7,1999,14,19
1999-07-19,"14:45:00",18.38,1999-07-19 14:45:00,7,1999,14,19
1999-07-19,"15:00:00",18.49,1999-07-19 15:00:00,7,1999,15,19
1999-07-19,"15:15:00",18.55,1999-07-19 15:15:00,7,1999,15,19
1999-07-19,"15:30:00",18.52,1999-07-19 15:30:00,7,1999,15,19
1999-07-19,"15:45:00",18.56,1999-07-19 15:45:00,7,1999,15,19
1999-07-19,"16:00:00",18.54,1999-07-19 16:00:00,7,1999,16,19
1999-07-19,"16:15:00",18.78,1999-07-19 16:15:00,7,1999,16,19
1999-07-19,"16:30:00",19.07,1999-07-19 16:30:00,7,1999,16,19
1999-07-19,"16:45:00",19.23,1999-07-19 16:45:00,7,1999,16,19
1999-07-19,"17:00:00",19.33,1999-07-19 17:00:00,7,1999,17,19
1999-07-19,"17:15:00",19.34,1999-07-19 17:15:00,7,1999,17,19
1999-07-19,"17:30:00",19.56,1999-07-19 17:30:00,7,1999,17,19
1999-07-19,"17:45:00",19.61,1999-07-19 17:45:00,7,1999,17,19
1999-07-19,"18:00:00",19.58,1999-07-19 18:00:00,7,1999,18,19
1999-07-19,"18:15:00",19.64,1999-07-19 18:15:00,7,1999,18,19
1999-07-19,"18:30:00",19.61,1999-07-19 18:30:00,7,1999,18,19
1999-07-19,"18:45:00",19.57,1999-07-19 18:45:00,7,1999,18,19
1999-07-19,"19:00:00",19.62,1999-07-19 19:00:00,7,1999,19,19
1999-07-19,"19:15:00",19.7,1999-07-19 19:15:00,7,1999,19,19
1999-07-19,"19:30:00",19.6,1999-07-19 19:30:00,7,1999,19,19
1999-07-19,"19:45:00",19.31,1999-07-19 19:45:00,7,1999,19,19
1999-07-19,"20:00:00",19.01,1999-07-19 20:00:00,7,1999,20,19
1999-07-19,"20:15:00",18.62,1999-07-19 20:15:00,7,1999,20,19
1999-07-19,"20:30:00",18.41,1999-07-19 20:30:00,7,1999,20,19
1999-07-19,"20:45:00",18.26,1999-07-19 20:45:00,7,1999,20,19
1999-07-19,"21:00:00",18.06,1999-07-19 21:00:00,7,1999,21,19
1999-07-19,"21:15:00",17.86,1999-07-19 21:15:00,7,1999,21,19
1999-07-19,"21:30:00",17.72,1999-07-19 21:30:00,7,1999,21,19
1999-07-19,"21:45:00",17.56,1999-07-19 21:45:00,7,1999,21,19
1999-07-19,"22:00:00",17.46,1999-07-19 22:00:00,7,1999,22,19
1999-07-19,"22:15:00",17.34,1999-07-19 22:15:00,7,1999,22,19
1999-07-19,"22:30:00",17.22,1999-07-19 22:30:00,7,1999,22,19
1999-07-19,"22:45:00",17.22,1999-07-19 22:45:00,7,1999,22,19
1999-07-19,"23:00:00",17.21,1999-07-19 23:00:00,7,1999,23,19
1999-07-19,"23:15:00",17.21,1999-07-19 23:15:00,7,1999,23,19
1999-07-19,"23:30:00",17.03,1999-07-19 23:30:00,7,1999,23,19
1999-07-19,"23:45:00",16.81,1999-07-19 23:45:00,7,1999,23,19
1999-07-19,"24:00:00",16.61,1999-07-20 00:00:00,7,1999,0,20
1999-07-20,"00:15:00",16.42,1999-07-20 00:15:00,7,1999,0,20
1999-07-20,"00:30:00",16.21,1999-07-20 00:30:00,7,1999,0,20
1999-07-20,"00:45:00",15.87,1999-07-20 00:45:00,7,1999,0,20
1999-07-20,"01:00:00",15.6,1999-07-20 01:00:00,7,1999,1,20
1999-07-20,"01:15:00",15.26,1999-07-20 01:15:00,7,1999,1,20
1999-07-20,"01:30:00",14.91,1999-07-20 01:30:00,7,1999,1,20
1999-07-20,"01:45:00",14.82,1999-07-20 01:45:00,7,1999,1,20
1999-07-20,"02:00:00",14.69,1999-07-20 02:00:00,7,1999,2,20
1999-07-20,"02:15:00",14.55,1999-07-20 02:15:00,7,1999,2,20
1999-07-20,"02:30:00",14.31,1999-07-20 02:30:00,7,1999,2,20
1999-07-20,"02:45:00",14.13,1999-07-20 02:45:00,7,1999,2,20
1999-07-20,"03:00:00",14.18,1999-07-20 03:00:00,7,1999,3,20
1999-07-20,"03:15:00",14.18,1999-07-20 03:15:00,7,1999,3,20
1999-07-20,"03:30:00",14.21,1999-07-20 03:30:00,7,1999,3,20
1999-07-20,"03:45:00",14.13,1999-07-20 03:45:00,7,1999,3,20
1999-07-20,"04:00:00",14,1999-07-20 04:00:00,7,1999,4,20
1999-07-20,"04:15:00",13.85,1999-07-20 04:15:00,7,1999,4,20
1999-07-20,"04:30:00",13.71,1999-07-20 04:30:00,7,1999,4,20
1999-07-20,"04:45:00",13.87,1999-07-20 04:45:00,7,1999,4,20
1999-07-20,"05:00:00",14.01,1999-07-20 05:00:00,7,1999,5,20
1999-07-20,"05:15:00",14.06,1999-07-20 05:15:00,7,1999,5,20
1999-07-20,"05:30:00",14.02,1999-07-20 05:30:00,7,1999,5,20
1999-07-20,"05:45:00",14.28,1999-07-20 05:45:00,7,1999,5,20
1999-07-20,"06:00:00",14.86,1999-07-20 06:00:00,7,1999,6,20
1999-07-20,"06:15:00",15.61,1999-07-20 06:15:00,7,1999,6,20
1999-07-20,"06:30:00",16.59,1999-07-20 06:30:00,7,1999,6,20
1999-07-20,"06:45:00",17.36,1999-07-20 06:45:00,7,1999,6,20
1999-07-20,"07:00:00",18.3,1999-07-20 07:00:00,7,1999,7,20
1999-07-20,"07:15:00",19.18,1999-07-20 07:15:00,7,1999,7,20
1999-07-20,"07:30:00",18.98,1999-07-20 07:30:00,7,1999,7,20
1999-07-20,"07:45:00",19.15,1999-07-20 07:45:00,7,1999,7,20
1999-07-20,"08:00:00",19.82,1999-07-20 08:00:00,7,1999,8,20
1999-07-20,"08:15:00",20.55,1999-07-20 08:15:00,7,1999,8,20
1999-07-20,"08:30:00",20.66,1999-07-20 08:30:00,7,1999,8,20
1999-07-20,"08:45:00",21.13,1999-07-20 08:45:00,7,1999,8,20
1999-07-20,"09:00:00",21.49,1999-07-20 09:00:00,7,1999,9,20
1999-07-20,"09:15:00",21.71,1999-07-20 09:15:00,7,1999,9,20
1999-07-20,"09:30:00",21.93,1999-07-20 09:30:00,7,1999,9,20
1999-07-20,"09:45:00",22.33,1999-07-20 09:45:00,7,1999,9,20
1999-07-20,"10:00:00",22.59,1999-07-20 10:00:00,7,1999,10,20
1999-07-20,"10:15:00",22.78,1999-07-20 10:15:00,7,1999,10,20
1999-07-20,"10:30:00",22.79,1999-07-20 10:30:00,7,1999,10,20
1999-07-20,"10:45:00",22.8,1999-07-20 10:45:00,7,1999,10,20
1999-07-20,"11:00:00",22.97,1999-07-20 11:00:00,7,1999,11,20
1999-07-20,"11:15:00",23.17,1999-07-20 11:15:00,7,1999,11,20
1999-07-20,"11:30:00",23.36,1999-07-20 11:30:00,7,1999,11,20
1999-07-20,"11:45:00",23.7,1999-07-20 11:45:00,7,1999,11,20
1999-07-20,"12:00:00",23.73,1999-07-20 12:00:00,7,1999,12,20
1999-07-20,"12:15:00",23.75,1999-07-20 12:15:00,7,1999,12,20
1999-07-20,"12:30:00",24,1999-07-20 12:30:00,7,1999,12,20
1999-07-20,"12:45:00",24.08,1999-07-20 12:45:00,7,1999,12,20
1999-07-20,"13:00:00",23.93,1999-07-20 13:00:00,7,1999,13,20
1999-07-20,"13:15:00",24.34,1999-07-20 13:15:00,7,1999,13,20
1999-07-20,"13:30:00",24.61,1999-07-20 13:30:00,7,1999,13,20
1999-07-20,"13:45:00",24.57,1999-07-20 13:45:00,7,1999,13,20
1999-07-20,"14:00:00",24.59,1999-07-20 14:00:00,7,1999,14,20
1999-07-20,"14:15:00",24.92,1999-07-20 14:15:00,7,1999,14,20
1999-07-20,"14:30:00",24.93,1999-07-20 14:30:00,7,1999,14,20
1999-07-20,"14:45:00",24.97,1999-07-20 14:45:00,7,1999,14,20
1999-07-20,"15:00:00",25.06,1999-07-20 15:00:00,7,1999,15,20
1999-07-20,"15:15:00",25.39,1999-07-20 15:15:00,7,1999,15,20
1999-07-20,"15:30:00",25.41,1999-07-20 15:30:00,7,1999,15,20
1999-07-20,"15:45:00",25.87,1999-07-20 15:45:00,7,1999,15,20
1999-07-20,"16:00:00",25.6,1999-07-20 16:00:00,7,1999,16,20
1999-07-20,"16:15:00",25.85,1999-07-20 16:15:00,7,1999,16,20
1999-07-20,"16:30:00",25.68,1999-07-20 16:30:00,7,1999,16,20
1999-07-20,"16:45:00",25.81,1999-07-20 16:45:00,7,1999,16,20
1999-07-20,"17:00:00",25.92,1999-07-20 17:00:00,7,1999,17,20
1999-07-20,"17:15:00",26.17,1999-07-20 17:15:00,7,1999,17,20
1999-07-20,"17:30:00",25.82,1999-07-20 17:30:00,7,1999,17,20
1999-07-20,"17:45:00",25.65,1999-07-20 17:45:00,7,1999,17,20
1999-07-20,"18:00:00",25.42,1999-07-20 18:00:00,7,1999,18,20
1999-07-20,"18:15:00",25.56,1999-07-20 18:15:00,7,1999,18,20
1999-07-20,"18:30:00",25.03,1999-07-20 18:30:00,7,1999,18,20
1999-07-20,"18:45:00",24.36,1999-07-20 18:45:00,7,1999,18,20
1999-07-20,"19:00:00",23.9,1999-07-20 19:00:00,7,1999,19,20
1999-07-20,"19:15:00",23.45,1999-07-20 19:15:00,7,1999,19,20
1999-07-20,"19:30:00",23.06,1999-07-20 19:30:00,7,1999,19,20
1999-07-20,"19:45:00",22.84,1999-07-20 19:45:00,7,1999,19,20
1999-07-20,"20:00:00",22.61,1999-07-20 20:00:00,7,1999,20,20
1999-07-20,"20:15:00",22.45,1999-07-20 20:15:00,7,1999,20,20
1999-07-20,"20:30:00",22.3,1999-07-20 20:30:00,7,1999,20,20
1999-07-20,"20:45:00",22.06,1999-07-20 20:45:00,7,1999,20,20
1999-07-20,"21:00:00",21.72,1999-07-20 21:00:00,7,1999,21,20
1999-07-20,"21:15:00",21.45,1999-07-20 21:15:00,7,1999,21,20
1999-07-20,"21:30:00",21.47,1999-07-20 21:30:00,7,1999,21,20
1999-07-20,"21:45:00",21.3,1999-07-20 21:45:00,7,1999,21,20
1999-07-20,"22:00:00",21.08,1999-07-20 22:00:00,7,1999,22,20
1999-07-20,"22:15:00",20.93,1999-07-20 22:15:00,7,1999,22,20
1999-07-20,"22:30:00",20.8,1999-07-20 22:30:00,7,1999,22,20
1999-07-20,"22:45:00",20.51,1999-07-20 22:45:00,7,1999,22,20
1999-07-20,"23:00:00",20.57,1999-07-20 23:00:00,7,1999,23,20
1999-07-20,"23:15:00",20.42,1999-07-20 23:15:00,7,1999,23,20
1999-07-20,"23:30:00",20.33,1999-07-20 23:30:00,7,1999,23,20
1999-07-20,"23:45:00",19.69,1999-07-20 23:45:00,7,1999,23,20
1999-07-20,"24:00:00",19.35,1999-07-21 00:00:00,7,1999,0,21
1999-07-21,"00:15:00",20.16,1999-07-21 00:15:00,7,1999,0,21
1999-07-21,"00:30:00",18.24,1999-07-21 00:30:00,7,1999,0,21
1999-07-21,"00:45:00",17.99,1999-07-21 00:45:00,7,1999,0,21
1999-07-21,"01:00:00",18.31,1999-07-21 01:00:00,7,1999,1,21
1999-07-21,"01:15:00",18.02,1999-07-21 01:15:00,7,1999,1,21
1999-07-21,"01:30:00",18.15,1999-07-21 01:30:00,7,1999,1,21
1999-07-21,"01:45:00",17.78,1999-07-21 01:45:00,7,1999,1,21
1999-07-21,"02:00:00",17.63,1999-07-21 02:00:00,7,1999,2,21
1999-07-21,"02:15:00",17.65,1999-07-21 02:15:00,7,1999,2,21
1999-07-21,"02:30:00",17.41,1999-07-21 02:30:00,7,1999,2,21
1999-07-21,"02:45:00",17.18,1999-07-21 02:45:00,7,1999,2,21
1999-07-21,"03:00:00",17.35,1999-07-21 03:00:00,7,1999,3,21
1999-07-21,"03:15:00",17.63,1999-07-21 03:15:00,7,1999,3,21
1999-07-21,"03:30:00",18.03,1999-07-21 03:30:00,7,1999,3,21
1999-07-21,"03:45:00",17.97,1999-07-21 03:45:00,7,1999,3,21
1999-07-21,"04:00:00",17.07,1999-07-21 04:00:00,7,1999,4,21
1999-07-21,"04:15:00",16.98,1999-07-21 04:15:00,7,1999,4,21
1999-07-21,"04:30:00",16.87,1999-07-21 04:30:00,7,1999,4,21
1999-07-21,"04:45:00",16.6,1999-07-21 04:45:00,7,1999,4,21
1999-07-21,"05:00:00",16.61,1999-07-21 05:00:00,7,1999,5,21
1999-07-21,"05:15:00",16.65,1999-07-21 05:15:00,7,1999,5,21
1999-07-21,"05:30:00",17.21,1999-07-21 05:30:00,7,1999,5,21
1999-07-21,"05:45:00",17.61,1999-07-21 05:45:00,7,1999,5,21
1999-07-21,"06:00:00",17.78,1999-07-21 06:00:00,7,1999,6,21
1999-07-21,"06:15:00",18.01,1999-07-21 06:15:00,7,1999,6,21
1999-07-21,"06:30:00",18.14,1999-07-21 06:30:00,7,1999,6,21
1999-07-21,"06:45:00",18.38,1999-07-21 06:45:00,7,1999,6,21
1999-07-21,"07:00:00",18.58,1999-07-21 07:00:00,7,1999,7,21
1999-07-21,"07:15:00",18.88,1999-07-21 07:15:00,7,1999,7,21
1999-07-21,"07:30:00",19.23,1999-07-21 07:30:00,7,1999,7,21
1999-07-21,"07:45:00",19.85,1999-07-21 07:45:00,7,1999,7,21
1999-07-21,"08:00:00",20.38,1999-07-21 08:00:00,7,1999,8,21
1999-07-21,"08:15:00",20.63,1999-07-21 08:15:00,7,1999,8,21
1999-07-21,"08:30:00",20.76,1999-07-21 08:30:00,7,1999,8,21
1999-07-21,"08:45:00",20.9,1999-07-21 08:45:00,7,1999,8,21
1999-07-21,"09:00:00",21.28,1999-07-21 09:00:00,7,1999,9,21
1999-07-21,"09:15:00",21.58,1999-07-21 09:15:00,7,1999,9,21
1999-07-21,"09:30:00",21.69,1999-07-21 09:30:00,7,1999,9,21
1999-07-21,"09:45:00",21.91,1999-07-21 09:45:00,7,1999,9,21
1999-07-21,"10:00:00",21.94,1999-07-21 10:00:00,7,1999,10,21
1999-07-21,"10:15:00",21.84,1999-07-21 10:15:00,7,1999,10,21
1999-07-21,"10:30:00",21.93,1999-07-21 10:30:00,7,1999,10,21
1999-07-21,"10:45:00",21.96,1999-07-21 10:45:00,7,1999,10,21
1999-07-21,"11:00:00",22.22,1999-07-21 11:00:00,7,1999,11,21
1999-07-21,"11:15:00",22.51,1999-07-21 11:15:00,7,1999,11,21
1999-07-21,"11:30:00",22.65,1999-07-21 11:30:00,7,1999,11,21
1999-07-21,"11:45:00",23.09,1999-07-21 11:45:00,7,1999,11,21
1999-07-21,"12:00:00",23.65,1999-07-21 12:00:00,7,1999,12,21
1999-07-21,"12:15:00",24.14,1999-07-21 12:15:00,7,1999,12,21
1999-07-21,"12:30:00",24.33,1999-07-21 12:30:00,7,1999,12,21
1999-07-21,"12:45:00",23.94,1999-07-21 12:45:00,7,1999,12,21
1999-07-21,"13:00:00",24.1,1999-07-21 13:00:00,7,1999,13,21
1999-07-21,"13:15:00",24.06,1999-07-21 13:15:00,7,1999,13,21
1999-07-21,"13:30:00",24.26,1999-07-21 13:30:00,7,1999,13,21
1999-07-21,"13:45:00",24.47,1999-07-21 13:45:00,7,1999,13,21
1999-07-21,"14:00:00",24.52,1999-07-21 14:00:00,7,1999,14,21
1999-07-21,"14:15:00",24.69,1999-07-21 14:15:00,7,1999,14,21
1999-07-21,"14:30:00",24.75,1999-07-21 14:30:00,7,1999,14,21
1999-07-21,"14:45:00",24.82,1999-07-21 14:45:00,7,1999,14,21
1999-07-21,"15:00:00",24.65,1999-07-21 15:00:00,7,1999,15,21
1999-07-21,"15:15:00",24.45,1999-07-21 15:15:00,7,1999,15,21
1999-07-21,"15:30:00",24.4,1999-07-21 15:30:00,7,1999,15,21
1999-07-21,"15:45:00",24.25,1999-07-21 15:45:00,7,1999,15,21
1999-07-21,"16:00:00",24.3,1999-07-21 16:00:00,7,1999,16,21
1999-07-21,"16:15:00",24.48,1999-07-21 16:15:00,7,1999,16,21
1999-07-21,"16:30:00",24.36,1999-07-21 16:30:00,7,1999,16,21
1999-07-21,"16:45:00",24.25,1999-07-21 16:45:00,7,1999,16,21
1999-07-21,"17:00:00",24.35,1999-07-21 17:00:00,7,1999,17,21
1999-07-21,"17:15:00",24.36,1999-07-21 17:15:00,7,1999,17,21
1999-07-21,"17:30:00",23.97,1999-07-21 17:30:00,7,1999,17,21
1999-07-21,"17:45:00",23.87,1999-07-21 17:45:00,7,1999,17,21
1999-07-21,"18:00:00",23.87,1999-07-21 18:00:00,7,1999,18,21
1999-07-21,"18:15:00",23.83,1999-07-21 18:15:00,7,1999,18,21
1999-07-21,"18:30:00",23.94,1999-07-21 18:30:00,7,1999,18,21
1999-07-21,"18:45:00",23.7,1999-07-21 18:45:00,7,1999,18,21
1999-07-21,"19:00:00",23.58,1999-07-21 19:00:00,7,1999,19,21
1999-07-21,"19:15:00",23.32,1999-07-21 19:15:00,7,1999,19,21
1999-07-21,"19:30:00",23.2,1999-07-21 19:30:00,7,1999,19,21
1999-07-21,"19:45:00",22.93,1999-07-21 19:45:00,7,1999,19,21
1999-07-21,"20:00:00",21.87,1999-07-21 20:00:00,7,1999,20,21
1999-07-21,"20:15:00",22.4,1999-07-21 20:15:00,7,1999,20,21
1999-07-21,"20:30:00",21.57,1999-07-21 20:30:00,7,1999,20,21
1999-07-21,"20:45:00",19.95,1999-07-21 20:45:00,7,1999,20,21
1999-07-21,"21:00:00",19.16,1999-07-21 21:00:00,7,1999,21,21
1999-07-21,"21:15:00",18.52,1999-07-21 21:15:00,7,1999,21,21
1999-07-21,"21:30:00",18.29,1999-07-21 21:30:00,7,1999,21,21
1999-07-21,"21:45:00",18.08,1999-07-21 21:45:00,7,1999,21,21
1999-07-21,"22:00:00",17.48,1999-07-21 22:00:00,7,1999,22,21
1999-07-21,"22:15:00",17.18,1999-07-21 22:15:00,7,1999,22,21
1999-07-21,"22:30:00",17.23,1999-07-21 22:30:00,7,1999,22,21
1999-07-21,"22:45:00",17.76,1999-07-21 22:45:00,7,1999,22,21
1999-07-21,"23:00:00",17.97,1999-07-21 23:00:00,7,1999,23,21
1999-07-21,"23:15:00",18.3,1999-07-21 23:15:00,7,1999,23,21
1999-07-21,"23:30:00",18.53,1999-07-21 23:30:00,7,1999,23,21
1999-07-21,"23:45:00",18.56,1999-07-21 23:45:00,7,1999,23,21
1999-07-21,"24:00:00",18.66,1999-07-22 00:00:00,7,1999,0,22
1999-07-22,"00:15:00",18.96,1999-07-22 00:15:00,7,1999,0,22
1999-07-22,"00:30:00",19.44,1999-07-22 00:30:00,7,1999,0,22
1999-07-22,"00:45:00",19.57,1999-07-22 00:45:00,7,1999,0,22
1999-07-22,"01:00:00",19.42,1999-07-22 01:00:00,7,1999,1,22
1999-07-22,"01:15:00",19.08,1999-07-22 01:15:00,7,1999,1,22
1999-07-22,"01:30:00",19.2,1999-07-22 01:30:00,7,1999,1,22
1999-07-22,"01:45:00",19.18,1999-07-22 01:45:00,7,1999,1,22
1999-07-22,"02:00:00",19.14,1999-07-22 02:00:00,7,1999,2,22
1999-07-22,"02:15:00",19.07,1999-07-22 02:15:00,7,1999,2,22
1999-07-22,"02:30:00",19.09,1999-07-22 02:30:00,7,1999,2,22
1999-07-22,"02:45:00",18.93,1999-07-22 02:45:00,7,1999,2,22
1999-07-22,"03:00:00",18.7,1999-07-22 03:00:00,7,1999,3,22
1999-07-22,"03:15:00",18.52,1999-07-22 03:15:00,7,1999,3,22
1999-07-22,"03:30:00",18.58,1999-07-22 03:30:00,7,1999,3,22
1999-07-22,"03:45:00",18.58,1999-07-22 03:45:00,7,1999,3,22
1999-07-22,"04:00:00",18.69,1999-07-22 04:00:00,7,1999,4,22
1999-07-22,"04:15:00",18.48,1999-07-22 04:15:00,7,1999,4,22
1999-07-22,"04:30:00",18.39,1999-07-22 04:30:00,7,1999,4,22
1999-07-22,"04:45:00",18.27,1999-07-22 04:45:00,7,1999,4,22
1999-07-22,"05:00:00",18.39,1999-07-22 05:00:00,7,1999,5,22
1999-07-22,"05:15:00",18.62,1999-07-22 05:15:00,7,1999,5,22
1999-07-22,"05:30:00",18.79,1999-07-22 05:30:00,7,1999,5,22
1999-07-22,"05:45:00",18.63,1999-07-22 05:45:00,7,1999,5,22
1999-07-22,"06:00:00",18.89,1999-07-22 06:00:00,7,1999,6,22
1999-07-22,"06:15:00",19.2,1999-07-22 06:15:00,7,1999,6,22
1999-07-22,"06:30:00",19.29,1999-07-22 06:30:00,7,1999,6,22
1999-07-22,"06:45:00",19.76,1999-07-22 06:45:00,7,1999,6,22
1999-07-22,"07:00:00",20.06,1999-07-22 07:00:00,7,1999,7,22
1999-07-22,"07:15:00",20.43,1999-07-22 07:15:00,7,1999,7,22
1999-07-22,"07:30:00",20.9,1999-07-22 07:30:00,7,1999,7,22
1999-07-22,"07:45:00",21.17,1999-07-22 07:45:00,7,1999,7,22
1999-07-22,"08:00:00",20.93,1999-07-22 08:00:00,7,1999,8,22
1999-07-22,"08:15:00",21.03,1999-07-22 08:15:00,7,1999,8,22
1999-07-22,"08:30:00",21.2,1999-07-22 08:30:00,7,1999,8,22
1999-07-22,"08:45:00",21.5,1999-07-22 08:45:00,7,1999,8,22
1999-07-22,"09:00:00",22.11,1999-07-22 09:00:00,7,1999,9,22
1999-07-22,"09:15:00",23.29,1999-07-22 09:15:00,7,1999,9,22
1999-07-22,"09:30:00",24.06,1999-07-22 09:30:00,7,1999,9,22
1999-07-22,"09:45:00",24.45,1999-07-22 09:45:00,7,1999,9,22
1999-07-22,"10:00:00",24.46,1999-07-22 10:00:00,7,1999,10,22
1999-07-22,"10:15:00",25.75,1999-07-22 10:15:00,7,1999,10,22
1999-07-22,"10:30:00",25.52,1999-07-22 10:30:00,7,1999,10,22
1999-07-22,"10:45:00",26.04,1999-07-22 10:45:00,7,1999,10,22
1999-07-22,"11:00:00",26.09,1999-07-22 11:00:00,7,1999,11,22
1999-07-22,"11:15:00",26.59,1999-07-22 11:15:00,7,1999,11,22
1999-07-22,"11:30:00",26.57,1999-07-22 11:30:00,7,1999,11,22
1999-07-22,"11:45:00",26.66,1999-07-22 11:45:00,7,1999,11,22
1999-07-22,"12:00:00",27.42,1999-07-22 12:00:00,7,1999,12,22
1999-07-22,"12:15:00",28.05,1999-07-22 12:15:00,7,1999,12,22
1999-07-22,"12:30:00",27.72,1999-07-22 12:30:00,7,1999,12,22
1999-07-22,"12:45:00",27.62,1999-07-22 12:45:00,7,1999,12,22
1999-07-22,"13:00:00",27.41,1999-07-22 13:00:00,7,1999,13,22
1999-07-22,"13:15:00",27.3,1999-07-22 13:15:00,7,1999,13,22
1999-07-22,"13:30:00",27.79,1999-07-22 13:30:00,7,1999,13,22
1999-07-22,"13:45:00",28.33,1999-07-22 13:45:00,7,1999,13,22
1999-07-22,"14:00:00",28.74,1999-07-22 14:00:00,7,1999,14,22
1999-07-22,"14:15:00",28.84,1999-07-22 14:15:00,7,1999,14,22
1999-07-22,"14:30:00",28.93,1999-07-22 14:30:00,7,1999,14,22
1999-07-22,"14:45:00",28.96,1999-07-22 14:45:00,7,1999,14,22
1999-07-22,"15:00:00",28.85,1999-07-22 15:00:00,7,1999,15,22
1999-07-22,"15:15:00",29.29,1999-07-22 15:15:00,7,1999,15,22
1999-07-22,"15:30:00",29.19,1999-07-22 15:30:00,7,1999,15,22
1999-07-22,"15:45:00",29.29,1999-07-22 15:45:00,7,1999,15,22
1999-07-22,"16:00:00",29.8,1999-07-22 16:00:00,7,1999,16,22
1999-07-22,"16:15:00",29.79,1999-07-22 16:15:00,7,1999,16,22
1999-07-22,"16:30:00",29.72,1999-07-22 16:30:00,7,1999,16,22
1999-07-22,"16:45:00",29.59,1999-07-22 16:45:00,7,1999,16,22
1999-07-22,"17:00:00",29.88,1999-07-22 17:00:00,7,1999,17,22
1999-07-22,"17:15:00",29.78,1999-07-22 17:15:00,7,1999,17,22
1999-07-22,"17:30:00",29.6,1999-07-22 17:30:00,7,1999,17,22
1999-07-22,"17:45:00",29.43,1999-07-22 17:45:00,7,1999,17,22
1999-07-22,"18:00:00",29.26,1999-07-22 18:00:00,7,1999,18,22
1999-07-22,"18:15:00",28.99,1999-07-22 18:15:00,7,1999,18,22
1999-07-22,"18:30:00",28.6,1999-07-22 18:30:00,7,1999,18,22
1999-07-22,"18:45:00",27.99,1999-07-22 18:45:00,7,1999,18,22
1999-07-22,"19:00:00",27.56,1999-07-22 19:00:00,7,1999,19,22
1999-07-22,"19:15:00",26.87,1999-07-22 19:15:00,7,1999,19,22
1999-07-22,"19:30:00",26.08,1999-07-22 19:30:00,7,1999,19,22
1999-07-22,"19:45:00",25.55,1999-07-22 19:45:00,7,1999,19,22
1999-07-22,"20:00:00",25.01,1999-07-22 20:00:00,7,1999,20,22
1999-07-22,"20:15:00",24.42,1999-07-22 20:15:00,7,1999,20,22
1999-07-22,"20:30:00",23.78,1999-07-22 20:30:00,7,1999,20,22
1999-07-22,"20:45:00",23.05,1999-07-22 20:45:00,7,1999,20,22
1999-07-22,"21:00:00",22.58,1999-07-22 21:00:00,7,1999,21,22
1999-07-22,"21:15:00",22.18,1999-07-22 21:15:00,7,1999,21,22
1999-07-22,"21:30:00",21.82,1999-07-22 21:30:00,7,1999,21,22
1999-07-22,"21:45:00",21.6,1999-07-22 21:45:00,7,1999,21,22
1999-07-22,"22:00:00",21.26,1999-07-22 22:00:00,7,1999,22,22
1999-07-22,"22:15:00",20.94,1999-07-22 22:15:00,7,1999,22,22
1999-07-22,"22:30:00",20.73,1999-07-22 22:30:00,7,1999,22,22
1999-07-22,"22:45:00",20.57,1999-07-22 22:45:00,7,1999,22,22
1999-07-22,"23:00:00",20.29,1999-07-22 23:00:00,7,1999,23,22
1999-07-22,"23:15:00",20.04,1999-07-22 23:15:00,7,1999,23,22
1999-07-22,"23:30:00",19.61,1999-07-22 23:30:00,7,1999,23,22
1999-07-22,"23:45:00",19.5,1999-07-22 23:45:00,7,1999,23,22
1999-07-22,"24:00:00",19.43,1999-07-23 00:00:00,7,1999,0,23
1999-07-23,"00:15:00",19.49,1999-07-23 00:15:00,7,1999,0,23
