Company,,University of Waterloo,,Tested by,,
2022-10-28,11:42,40.2,40.4,,,
2022-10-28,11:43,40.4,40.4,,,
2022-10-28,11:44,40.4,40.4,,,
2022-10-28,11:45,40.4,40.4,,,
2022-10-28,11:46,40.4,40.4,,,
2022-10-28,11:47,40.4,40.4,,,
2022-10-28,11:48,40.4,40.4,,,
2022-10-28,11:49,40.4,40.5,,,
2022-10-28,11:50,40.4,40.5,,,
2022-10-28,11:51,40.4,40.5,,,
2022-10-28,11:52,40.4,40.5,,,
2022-10-28,11:53,40.5,40.5,,,
2022-10-28,11:54,40.5,40.5,,,
2022-10-28,11:55,40.5,40.5,,,
2022-10-28,11:56,40.5,40.5,,,
2022-10-28,11:57,40.5,40.5,,,
2022-10-28,11:58,40.5,40.5,,,
2022-10-28,11:59,40.5,40.6,,,
2022-10-28,12:00,40.5,40.6,,,
2022-10-28,12:01,40.5,40.6,,,
2022-10-28,12:02,40.5,40.6,,,
2022-10-28,12:03,40.5,40.6,,,
2022-10-28,12:04,40.5,40.6,,,
2022-10-28,12:05,40.5,40.6,,,
2022-10-28,12:06,40.5,40.6,,,
2022-10-28,12:07,40.5,40.6,,,
2022-10-28,12:08,40.5,40.6,,,
2022-10-28,12:09,40.5,40.7,,,
2022-10-28,12:10,40.5,40.6,,,
2022-10-28,12:11,40.5,40.6,,,
2022-10-28,12:12,40.5,40.6,,,
2022-10-28,12:13,40.5,40.6,,,
2022-10-28,12:14,40.5,40.6,,,
2022-10-28,12:15,40.5,40.6,,,
2022-10-28,12:16,40.5,40.6,,,
2022-10-28,12:17,40.5,40.6,,,
2022-10-28,12:18,40.5,40.6,,,
2022-10-28,12:19,40.5,40.6,,,
2022-10-28,12:20,40.5,40.6,,,
2022-10-28,12:21,40.5,40.6,,,
2022-10-28,12:22,40.5,40.5,,,
2022-10-28,12:23,40.5,40.5,,,
2022-10-28,12:24,40.5,40.5,,,
2022-10-28,12:25,40.5,40.5,,,
2022-10-28,12:26,40.5,40.5,,,
2022-10-28,12:27,40.5,40.5,,,
2022-10-28,12:28,40.5,40.5,,,
2022-10-28,12:29,40.5,40.5,,,
2022-10-28,12:30,40.5,40.5,,,
2022-10-28,12:31,40.5,40.5,,,
2022-10-28,12:32,40.5,40.5,,,
2022-10-28,12:33,40.5,40.5,,,
2022-10-28,12:34,40.5,40.4,,,
2022-10-28,12:35,40.5,40.4,,,
2022-10-28,12:36,40.4,40.4,,,
2022-10-28,12:37,40.4,40.4,,,
2022-10-28,12:38,40.4,40.4,,,
2022-10-28,12:39,40.4,40.4,,,
2022-10-28,12:40,40.4,40.4,,,
2022-10-28,12:41,40.4,40.4,,,
2022-10-28,12:42,40.4,40.4,,,
2022-10-28,12:43,40.4,40.4,,,
2022-10-28,12:44,40.4,40.4,,,
2022-10-28,12:45,40.4,40.4,,,
2022-10-28,12:46,40.4,40.3,,,
2022-10-28,12:47,40.4,40.3,,,
2022-10-28,12:48,40.2,40.3,,,
2022-10-28,12:49,40.2,40.3,,,
2022-10-28,12:50,40.2,40.3,,,
2022-10-28,12:51,40.2,40.3,,,
2022-10-28,12:52,40.2,40.3,,,
2022-10-28,12:53,40.2,40.3,,,
2022-10-28,12:54,40.2,40.3,,,
2022-10-28,12:55,40.2,40.3,,,
2022-10-28,12:56,40.2,40.3,,,
2022-10-28,12:57,40.2,40.3,,,
2022-10-28,12:58,40.2,40.2,,,
2022-10-28,12:59,40.2,40.2,,,
2022-10-28,13:00,40.2,40.2,,,
2022-10-28,13:01,40.2,40.2,,,
2022-10-28,13:02,40.2,40.2,,,
2022-10-28,13:03,40.2,40.2,,,
2022-10-28,13:04,40.2,40.2,,,
2022-10-28,13:05,40.2,40.2,,,
2022-10-28,13:06,40.2,40.2,,,
2022-10-28,13:07,40.2,40.2,,,
2022-10-28,13:08,40.2,40.2,,,
2022-10-28,13:09,40.2,40.2,,,
2022-10-28,13:10,40.2,40.1,,,
2022-10-28,13:11,40.2,40.1,,,
2022-10-28,13:12,40.2,40.1,,,
2022-10-28,13:13,40.0,40.1,,,
2022-10-28,13:14,40.0,40.1,,,
2022-10-28,13:15,40.0,40.1,,,
2022-10-28,13:16,40.0,40.1,,,
2022-10-28,13:17,40.0,40.1,,,
2022-10-28,13:18,40.0,40.1,,,
2022-10-28,13:19,40.0,40.1,,,
2022-10-28,13:20,40.0,40.0,,,
2022-10-28,13:21,40.0,40.0,,,
2022-10-28,13:22,40.0,40.0,,,
2022-10-28,13:23,40.0,40.0,,,
2022-10-28,13:24,40.0,40.0,,,
2022-10-28,13:25,40.0,40.0,,,
2022-10-28,13:26,40.0,40.0,,,
2022-10-28,13:27,40.0,40.0,,,
2022-10-28,13:28,40.0,40.0,,,
2022-10-28,13:29,40.0,40.0,,,
2022-10-28,13:30,40.0,39.9,,,
2022-10-28,13:31,40.0,39.9,,,
2022-10-28,13:32,39.9,39.9,,,
2022-10-28,13:33,39.9,39.9,,,
2022-10-28,13:34,39.9,39.9,,,
2022-10-28,13:35,39.7,39.9,,,
2022-10-28,13:36,39.9,39.9,,,
2022-10-28,13:37,39.9,39.9,,,
2022-10-28,13:38,39.9,39.9,,,
2022-10-28,13:39,39.9,39.9,,,
2022-10-28,13:40,39.9,39.8,,,
2022-10-28,13:41,39.9,39.8,,,
2022-10-28,13:42,39.7,39.8,,,
2022-10-28,13:43,39.7,39.8,,,
2022-10-28,13:44,39.7,39.8,,,
2022-10-28,13:45,39.7,39.8,,,
2022-10-28,13:46,39.7,39.8,,,
2022-10-28,13:47,39.7,39.8,,,
2022-10-28,13:48,39.7,39.8,,,
2022-10-28,13:49,39.7,39.8,,,
2022-10-28,13:50,39.7,39.7,,,
2022-10-28,13:51,39.7,39.7,,,
2022-10-28,13:52,39.7,39.7,,,
2022-10-28,13:53,39.7,39.7,,,
2022-10-28,13:54,39.7,39.7,,,
2022-10-28,13:55,39.7,39.7,,,
2022-10-28,13:56,39.7,39.7,,,
2022-10-28,13:57,39.7,39.7,,,
2022-10-28,13:58,39.7,39.7,,,
2022-10-28,13:59,39.7,39.7,,,
2022-10-28,14:00,39.7,39.6,,,
2022-10-28,14:01,39.7,39.6,,,
2022-10-28,14:02,39.7,39.6,,,
2022-10-28,14:03,39.5,39.6,,,
2022-10-28,14:04,39.5,39.6,,,
2022-10-28,14:05,39.5,39.6,,,
2022-10-28,14:06,39.5,39.6,,,
2022-10-28,14:07,39.5,39.6,,,
2022-10-28,14:08,39.5,39.6,,,
2022-10-28,14:09,39.5,39.6,,,
2022-10-28,14:10,39.5,39.5,,,
2022-10-28,14:11,39.5,39.5,,,
2022-10-28,14:12,39.5,39.5,,,
2022-10-28,14:13,39.5,39.5,,,
2022-10-28,14:14,39.5,39.5,,,
2022-10-28,14:15,39.5,39.5,,,
2022-10-28,14:16,39.5,39.5,,,
2022-10-28,14:17,39.5,39.5,,,
2022-10-28,14:18,39.5,39.5,,,
2022-10-28,14:19,39.5,39.5,,,
2022-10-28,14:20,39.5,39.5,,,
2022-10-28,14:21,39.5,39.5,,,
2022-10-28,14:22,39.5,39.5,,,
2022-10-28,14:23,39.5,39.5,,,
2022-10-28,14:24,39.5,39.5,,,
2022-10-28,14:25,39.5,39.5,,,
2022-10-28,14:26,39.5,39.5,,,
2022-10-28,14:27,39.5,39.5,,,
2022-10-28,14:28,39.5,39.5,,,
2022-10-28,14:29,39.5,39.5,,,
2022-10-28,14:30,39.5,39.5,,,
2022-10-28,14:31,39.5,39.5,,,
2022-10-28,14:32,39.5,39.5,,,
2022-10-28,14:33,39.5,39.5,,,
2022-10-28,14:34,39.5,39.5,,,
2022-10-28,14:35,39.5,39.5,,,
2022-10-28,14:36,39.5,39.5,,,
2022-10-28,14:37,39.5,39.5,,,
2022-10-28,14:38,39.5,39.5,,,
2022-10-28,14:39,39.5,39.5,,,
2022-10-28,14:40,39.5,39.5,,,
2022-10-28,14:41,39.5,39.5,,,
2022-10-28,14:42,39.5,39.5,,,
2022-10-28,14:43,39.5,39.5,,,
2022-10-28,14:44,39.5,39.5,,,
2022-10-28,14:45,39.5,39.5,,,
2022-10-28,14:46,39.5,39.5,,,
2022-10-28,14:47,39.5,39.5,,,
2022-10-28,14:48,39.5,39.5,,,
2022-10-28,14:49,39.5,39.5,,,
2022-10-28,14:50,39.5,39.5,,,
2022-10-28,14:51,39.5,39.5,,,
2022-10-28,14:52,39.5,39.5,,,
2022-10-28,14:53,39.5,39.5,,,
2022-10-28,14:54,39.5,39.5,,,
2022-10-28,14:55,39.5,39.5,,,
2022-10-28,14:56,39.5,39.5,,,
2022-10-28,14:57,39.5,39.5,,,
2022-10-28,14:58,39.5,39.5,,,
2022-10-28,14:59,39.5,39.5,,,
2022-10-28,15:00,39.5,39.5,,,
2022-10-28,15:01,39.5,39.5,,,
2022-10-28,15:02,39.5,39.5,,,
2022-10-28,15:03,39.5,39.5,,,
2022-10-28,15:04,39.5,39.5,,,
2022-10-28,15:05,39.5,39.5,,,
2022-10-28,15:06,39.5,39.5,,,
2022-10-28,15:07,39.5,39.5,,,
2022-10-28,15:08,39.5,39.5,,,
2022-10-28,15:09,39.5,39.5,,,
2022-10-28,15:10,39.5,39.4,,,
2022-10-28,15:11,39.5,39.4,,,
2022-10-28,15:12,39.4,39.4,,,
2022-10-28,15:13,39.4,39.4,,,
2022-10-28,15:14,39.4,39.4,,,
2022-10-28,15:15,39.4,39.4,,,
2022-10-28,15:16,39.4,39.4,,,
2022-10-28,15:17,39.4,39.4,,,
2022-10-28,15:18,39.4,39.4,,,
2022-10-28,15:19,39.4,39.4,,,
2022-10-28,15:20,39.4,39.4,,,
2022-10-28,15:21,39.4,39.4,,,
2022-10-28,15:22,39.4,39.4,,,
2022-10-28,15:23,39.4,39.4,,,
2022-10-28,15:24,39.4,39.4,,,
2022-10-28,15:25,39.4,39.4,,,
2022-10-28,15:26,39.4,39.4,,,
2022-10-28,15:27,39.4,39.4,,,
2022-10-28,15:28,39.4,39.4,,,
2022-10-28,15:29,39.4,39.4,,,
2022-10-28,15:30,39.4,39.4,,,
2022-10-28,15:31,39.4,39.4,,,
2022-10-28,15:32,39.4,39.4,,,
2022-10-28,15:33,39.4,39.4,,,
2022-10-28,15:34,39.4,39.4,,,
2022-10-28,15:35,39.4,39.4,,,
2022-10-28,15:36,39.4,39.4,,,
2022-10-28,15:37,39.4,39.4,,,
2022-10-28,15:38,39.4,39.4,,,
2022-10-28,15:39,39.4,39.4,,,
2022-10-28,15:40,39.4,39.3,,,
2022-10-28,15:41,39.4,39.3,,,
2022-10-28,15:42,39.4,39.3,,,
2022-10-28,15:43,39.2,39.3,,,
2022-10-28,15:44,39.2,39.3,,,
2022-10-28,15:45,39.2,39.3,,,
2022-10-28,15:46,39.2,39.3,,,
2022-10-28,15:47,39.2,39.3,,,
2022-10-28,15:48,39.2,39.3,,,
2022-10-28,15:49,39.2,39.3,,,
2022-10-28,15:50,39.2,39.3,,,
2022-10-28,15:51,39.2,39.3,,,
2022-10-28,15:52,39.2,39.3,,,
2022-10-28,15:53,39.2,39.3,,,
2022-10-28,15:54,39.2,39.3,,,
2022-10-28,15:55,39.2,39.3,,,
2022-10-28,15:56,39.2,39.3,,,
2022-10-28,15:57,39.2,39.3,,,
2022-10-28,15:58,39.2,39.3,,,
2022-10-28,15:59,39.2,39.3,,,
2022-10-28,16:00,39.2,39.3,,,
2022-10-28,16:01,39.2,39.3,,,
2022-10-28,16:02,39.2,39.3,,,
2022-10-28,16:03,39.2,39.3,,,
2022-10-28,16:04,39.2,39.3,,,
2022-10-28,16:05,39.2,39.3,,,
2022-10-28,16:06,39.2,39.3,,,
2022-10-28,16:07,39.2,39.3,,,
2022-10-28,16:08,39.2,39.3,,,
2022-10-28,16:09,39.2,39.3,,,
2022-10-28,16:10,39.2,39.3,,,
2022-10-28,16:11,39.2,39.3,,,
2022-10-28,16:12,39.2,39.3,,,
2022-10-28,16:13,39.2,39.3,,,
2022-10-28,16:14,39.2,39.3,,,
2022-10-28,16:15,39.2,39.3,,,
2022-10-28,16:16,39.2,39.3,,,
2022-10-28,16:17,39.2,39.3,,,
2022-10-28,16:18,39.2,39.3,,,
2022-10-28,16:19,39.2,39.3,,,
2022-10-28,16:20,39.2,39.3,,,
2022-10-28,16:21,39.2,39.3,,,
2022-10-28,16:22,39.2,39.3,,,
2022-10-28,16:23,39.2,39.3,,,
2022-10-28,16:24,39.2,39.3,,,
2022-10-28,16:25,39.2,39.3,,,
2022-10-28,16:26,39.2,39.3,,,
2022-10-28,16:27,39.2,39.3,,,
2022-10-28,16:28,39.2,39.3,,,
2022-10-28,16:29,39.2,39.3,,,
2022-10-28,16:30,39.2,39.3,,,
2022-10-28,16:31,39.2,39.3,,,
2022-10-28,16:32,39.2,39.3,,,
2022-10-28,16:33,39.2,39.3,,,
2022-10-28,16:34,39.2,39.3,,,
2022-10-28,16:35,39.2,39.3,,,
2022-10-28,16:36,39.2,39.3,,,
2022-10-28,16:37,39.2,39.3,,,
2022-10-28,16:38,39.2,39.3,,,
2022-10-28,16:39,39.2,39.3,,,
2022-10-28,16:40,39.2,39.3,,,
2022-10-28,16:41,39.2,39.3,,,
2022-10-28,16:42,39.2,39.3,,,
2022-10-28,16:43,39.2,39.3,,,
2022-10-28,16:44,39.2,39.3,,,
2022-10-28,16:45,39.2,39.3,,,
2022-10-28,16:46,39.2,39.3,,,
2022-10-28,16:47,39.2,39.3,,,
2022-10-28,16:48,39.2,39.3,,,
2022-10-28,16:49,39.2,39.3,,,
2022-10-28,16:50,39.2,39.3,,,
2022-10-28,16:51,39.2,39.3,,,
2022-10-28,16:52,39.2,39.3,,,
2022-10-28,16:53,39.2,39.3,,,
2022-10-28,16:54,39.2,39.3,,,
2022-10-28,16:55,39.2,39.3,,,
2022-10-28,16:56,39.2,39.3,,,
2022-10-28,16:57,39.2,39.3,,,
2022-10-28,16:58,39.2,39.3,,,
2022-10-28,16:59,39.2,39.3,,,
2022-10-28,17:00,39.2,39.3,,,
2022-10-28,17:01,39.2,39.3,,,
2022-10-28,17:02,39.2,39.3,,,
2022-10-28,17:03,39.2,39.3,,,
2022-10-28,17:04,39.2,39.3,,,
2022-10-28,17:05,39.2,39.3,,,
2022-10-28,17:06,39.2,39.3,,,
2022-10-28,17:07,39.2,39.3,,,
2022-10-28,17:08,39.2,39.3,,,
2022-10-28,17:09,39.2,39.3,,,
2022-10-28,17:10,39.2,39.2,,,
2022-10-28,17:11,39.2,39.2,,,
2022-10-28,17:12,39.2,39.2,,,
2022-10-28,17:13,39.2,39.2,,,
2022-10-28,17:14,39.2,39.2,,,
2022-10-28,17:15,39.2,39.2,,,
2022-10-28,17:16,39.2,39.2,,,
2022-10-28,17:17,39.2,39.2,,,
2022-10-28,17:18,39.2,39.2,,,
2022-10-28,17:19,39.2,39.2,,,
2022-10-28,17:20,39.2,39.2,,,
2022-10-28,17:21,39.2,39.2,,,
2022-10-28,17:22,39.2,39.2,,,
2022-10-28,17:23,39.2,39.2,,,
2022-10-28,17:24,39.2,39.2,,,
2022-10-28,17:25,39.2,39.2,,,
2022-10-28,17:26,39.2,39.2,,,
2022-10-28,17:27,39.2,39.2,,,
2022-10-28,17:28,39.2,39.2,,,
2022-10-28,17:29,39.2,39.2,,,
2022-10-28,17:30,39.2,39.1,,,
2022-10-28,17:31,39.2,39.1,,,
2022-10-28,17:32,39.0,39.1,,,
2022-10-28,17:33,39.0,39.1,,,
2022-10-28,17:34,39.0,39.1,,,
2022-10-28,17:35,39.0,39.1,,,
2022-10-28,17:36,39.0,39.1,,,
2022-10-28,17:37,39.0,39.1,,,
2022-10-28,17:38,39.0,39.1,,,
2022-10-28,17:39,39.0,39.1,,,
2022-10-28,17:40,39.0,39.1,,,
2022-10-28,17:41,39.0,39.1,,,
2022-10-28,17:42,39.0,39.1,,,
2022-10-28,17:43,39.0,39.1,,,
2022-10-28,17:44,39.0,39.1,,,
2022-10-28,17:45,39.0,39.1,,,
2022-10-28,17:46,39.0,39.1,,,
2022-10-28,17:47,39.0,39.1,,,
2022-10-28,17:48,39.0,39.1,,,
2022-10-28,17:49,39.0,39.1,,,
2022-10-28,17:50,39.0,39.0,,,
2022-10-28,17:51,39.0,39.0,,,
2022-10-28,17:52,39.0,39.0,,,
2022-10-28,17:53,39.0,39.0,,,
2022-10-28,17:54,39.0,39.0,,,
2022-10-28,17:55,39.0,39.0,,,
2022-10-28,17:56,39.0,39.0,,,
2022-10-28,17:57,39.0,39.0,,,
2022-10-28,17:58,39.0,39.0,,,
2022-10-28,17:59,39.0,39.0,,,
2022-10-28,18:00,39.0,39.0,,,
2022-10-28,18:01,39.0,39.0,,,
2022-10-28,18:02,39.0,39.0,,,
2022-10-28,18:03,39.0,39.0,,,
2022-10-28,18:04,39.0,39.0,,,
2022-10-28,18:05,39.0,39.0,,,
2022-10-28,18:06,39.0,39.0,,,
2022-10-28,18:07,39.0,39.0,,,
2022-10-28,18:08,39.0,39.0,,,
2022-10-28,18:09,39.0,39.0,,,
2022-10-28,18:10,39.0,39.0,,,
2022-10-28,18:11,39.0,39.0,,,
2022-10-28,18:12,39.0,39.0,,,
2022-10-28,18:13,39.0,39.0,,,
2022-10-28,18:14,39.0,39.0,,,
2022-10-28,18:15,39.0,39.0,,,
2022-10-28,18:16,39.0,39.0,,,
2022-10-28,18:17,39.0,39.0,,,
2022-10-28,18:18,39.0,39.0,,,
2022-10-28,18:19,39.0,39.0,,,
2022-10-28,18:20,39.0,39.0,,,
2022-10-28,18:21,39.0,39.0,,,
2022-10-28,18:22,39.0,39.0,,,
2022-10-28,18:23,39.0,39.0,,,
2022-10-28,18:24,39.0,39.0,,,
2022-10-28,18:25,39.0,39.0,,,
2022-10-28,18:26,39.0,39.0,,,
2022-10-28,18:27,39.0,39.0,,,
2022-10-28,18:28,39.0,39.0,,,
2022-10-28,18:29,39.0,39.1,,,
2022-10-28,18:30,39.0,39.1,,,
2022-10-28,18:31,39.0,39.1,,,
2022-10-28,18:32,39.0,39.1,,,
2022-10-28,18:33,39.0,39.1,,,
2022-10-28,18:34,39.0,39.1,,,
2022-10-28,18:35,39.0,39.1,,,
2022-10-28,18:36,39.0,39.1,,,
2022-10-28,18:37,39.0,39.1,,,
2022-10-28,18:38,39.0,39.1,,,
2022-10-28,18:39,39.0,39.1,,,
2022-10-28,18:40,39.0,39.1,,,
2022-10-28,18:41,39.0,39.1,,,
2022-10-28,18:42,39.0,39.1,,,
2022-10-28,18:43,39.0,39.1,,,
2022-10-28,18:44,39.0,39.1,,,
2022-10-28,18:45,39.0,39.1,,,
2022-10-28,18:46,39.0,39.1,,,
2022-10-28,18:47,39.0,39.1,,,
2022-10-28,18:48,39.0,39.1,,,
2022-10-28,18:49,39.0,39.2,,,
2022-10-28,18:50,39.0,39.2,,,
2022-10-28,18:51,39.0,39.2,,,
2022-10-28,18:52,39.0,39.2,,,
2022-10-28,18:53,39.2,39.2,,,
2022-10-28,18:54,39.2,39.2,,,
2022-10-28,18:55,39.2,39.2,,,
2022-10-28,18:56,39.2,39.2,,,
2022-10-28,18:57,39.2,39.2,,,
2022-10-28,18:58,39.2,39.2,,,
2022-10-28,18:59,39.2,39.2,,,
2022-10-28,19:00,39.2,39.2,,,
2022-10-28,19:01,39.2,39.2,,,
2022-10-28,19:02,39.2,39.2,,,
2022-10-28,19:03,39.2,39.2,,,
2022-10-28,19:04,39.2,39.2,,,
2022-10-28,19:05,39.2,39.2,,,
2022-10-28,19:06,39.2,39.2,,,
2022-10-28,19:07,39.2,39.2,,,
2022-10-28,19:08,39.2,39.2,,,
2022-10-28,19:09,39.2,39.3,,,
2022-10-28,19:10,39.2,39.2,,,
2022-10-28,19:11,39.2,39.2,,,
2022-10-28,19:12,39.2,39.2,,,
2022-10-28,19:13,39.2,39.2,,,
2022-10-28,19:14,39.2,39.2,,,
2022-10-28,19:15,39.2,39.2,,,
2022-10-28,19:16,39.2,39.2,,,
2022-10-28,19:17,39.2,39.2,,,
2022-10-28,19:18,39.2,39.2,,,
2022-10-28,19:19,39.2,39.2,,,
2022-10-28,19:20,39.2,39.2,,,
2022-10-28,19:21,39.2,39.2,,,
2022-10-28,19:22,39.2,39.2,,,
2022-10-28,19:23,39.2,39.2,,,
2022-10-28,19:24,39.2,39.2,,,
2022-10-28,19:25,39.2,39.2,,,
2022-10-28,19:26,39.2,39.2,,,
2022-10-28,19:27,39.2,39.2,,,
2022-10-28,19:28,39.2,39.2,,,
2022-10-28,19:29,39.2,39.2,,,
2022-10-28,19:30,39.2,39.2,,,
2022-10-28,19:31,39.2,39.2,,,
2022-10-28,19:32,39.2,39.2,,,
2022-10-28,19:33,39.2,39.2,,,
2022-10-28,19:34,39.2,39.2,,,
2022-10-28,19:35,39.2,39.2,,,
2022-10-28,19:36,39.2,39.2,,,
2022-10-28,19:37,39.2,39.2,,,
2022-10-28,19:38,39.2,39.2,,,
2022-10-28,19:39,39.2,39.2,,,
2022-10-28,19:40,39.2,39.2,,,
2022-10-28,19:41,39.2,39.2,,,
2022-10-28,19:42,39.2,39.2,,,
2022-10-28,19:43,39.2,39.2,,,
2022-10-28,19:44,39.2,39.2,,,
2022-10-28,19:45,39.2,39.2,,,
2022-10-28,19:46,39.2,39.2,,,
2022-10-28,19:47,39.2,39.2,,,
2022-10-28,19:48,39.2,39.2,,,
2022-10-28,19:49,39.2,39.2,,,
2022-10-28,19:50,39.2,39.2,,,
2022-10-28,19:51,39.2,39.2,,,
2022-10-28,19:52,39.2,39.2,,,
2022-10-28,19:53,39.2,39.2,,,
2022-10-28,19:54,39.2,39.2,,,
2022-10-28,19:55,39.2,39.2,,,
2022-10-28,19:56,39.2,39.2,,,
2022-10-28,19:57,39.2,39.2,,,
2022-10-28,19:58,39.2,39.2,,,
2022-10-28,19:59,39.2,39.2,,,
2022-10-28,20:00,39.2,39.2,,,
2022-10-28,20:01,39.2,39.2,,,
2022-10-28,20:02,39.2,39.2,,,
2022-10-28,20:03,39.2,39.2,,,
2022-10-28,20:04,39.2,39.2,,,
2022-10-28,20:05,39.2,39.2,,,
2022-10-28,20:06,39.2,39.2,,,
2022-10-28,20:07,39.2,39.2,,,
2022-10-28,20:08,39.2,39.2,,,
2022-10-28,20:09,39.2,39.2,,,
2022-10-28,20:10,39.2,39.1,,,
2022-10-28,20:11,39.2,39.1,,,
2022-10-28,20:12,39.2,39.1,,,
2022-10-28,20:13,39.0,39.1,,,
2022-10-28,20:14,39.0,39.1,,,
2022-10-28,20:15,39.0,39.1,,,
2022-10-28,20:16,39.0,39.0,,,
2022-10-28,20:17,39.0,39.0,,,
2022-10-28,20:18,39.0,39.0,,,
2022-10-28,20:19,39.0,39.0,,,
2022-10-28,20:20,39.0,39.0,,,
2022-10-28,20:21,39.0,39.0,,,
2022-10-28,20:22,39.0,39.0,,,
2022-10-28,20:23,39.0,38.9,,,
2022-10-28,20:24,39.0,38.9,,,
2022-10-28,20:25,39.0,38.9,,,
2022-10-28,20:26,38.9,38.9,,,
2022-10-28,20:27,38.9,38.9,,,
2022-10-28,20:28,38.9,38.9,,,
2022-10-28,20:29,38.9,38.9,,,
2022-10-28,20:30,38.9,38.8,,,
2022-10-28,20:31,38.9,38.8,,,
2022-10-28,20:32,38.7,38.8,,,
2022-10-28,20:33,38.7,38.8,,,
2022-10-28,20:34,38.7,38.8,,,
2022-10-28,20:35,38.7,38.8,,,
2022-10-28,20:36,38.7,38.7,,,
2022-10-28,20:37,38.7,38.7,,,
2022-10-28,20:38,38.7,38.7,,,
2022-10-28,20:39,38.7,38.7,,,
2022-10-28,20:40,38.7,38.7,,,
2022-10-28,20:41,38.7,38.7,,,
2022-10-28,20:42,38.7,38.7,,,
2022-10-28,20:43,38.7,38.6,,,
2022-10-28,20:44,38.7,38.6,,,
2022-10-28,20:45,38.5,38.6,,,
2022-10-28,20:46,38.5,38.6,,,
2022-10-28,20:47,38.5,38.6,,,
2022-10-28,20:48,38.5,38.6,,,
2022-10-28,20:49,38.5,38.6,,,
2022-10-28,20:50,38.5,38.5,,,
2022-10-28,20:51,38.5,38.5,,,
2022-10-28,20:52,38.5,38.5,,,
2022-10-28,20:53,38.5,38.5,,,
2022-10-28,20:54,38.5,38.5,,,
2022-10-28,20:55,38.5,38.5,,,
2022-10-28,20:56,38.5,38.4,,,
2022-10-28,20:57,38.5,38.4,,,
2022-10-28,20:58,38.4,38.4,,,
2022-10-28,20:59,38.4,38.4,,,
2022-10-28,21:00,38.2,38.4,,,
2022-10-28,21:01,38.2,38.4,,,
2022-10-28,21:02,38.2,38.4,,,
2022-10-28,21:03,38.2,38.3,,,
2022-10-28,21:04,38.2,38.3,,,
2022-10-28,21:05,38.2,38.3,,,
2022-10-28,21:06,38.2,38.3,,,
2022-10-28,21:07,38.2,38.3,,,
2022-10-28,21:08,38.2,38.3,,,
2022-10-28,21:09,38.2,38.3,,,
2022-10-28,21:10,38.2,38.3,,,
2022-10-28,21:11,38.2,38.3,,,
2022-10-28,21:12,38.2,38.3,,,
2022-10-28,21:13,38.2,38.3,,,
2022-10-28,21:14,38.2,38.3,,,
2022-10-28,21:15,38.2,38.3,,,
2022-10-28,21:16,38.2,38.3,,,
2022-10-28,21:17,38.2,38.4,,,
2022-10-28,21:18,38.2,38.4,,,
2022-10-28,21:19,38.2,38.4,,,
2022-10-28,21:20,38.2,38.4,,,
2022-10-28,21:21,38.2,38.4,,,
2022-10-28,21:22,38.2,38.4,,,
2022-10-28,21:23,38.2,38.4,,,
2022-10-28,21:24,38.2,38.5,,,
2022-10-28,21:25,38.2,38.5,,,
2022-10-28,21:26,38.2,38.5,,,
2022-10-28,21:27,38.4,38.5,,,
2022-10-28,21:28,38.4,38.5,,,
2022-10-28,21:29,38.5,38.5,,,
2022-10-28,21:30,38.5,38.5,,,
2022-10-28,21:31,38.5,38.5,,,
2022-10-28,21:32,38.5,38.6,,,
2022-10-28,21:33,38.5,38.6,,,
2022-10-28,21:34,38.5,38.6,,,
2022-10-28,21:35,38.5,38.6,,,
2022-10-28,21:36,38.5,38.6,,,
2022-10-28,21:37,38.5,38.6,,,
2022-10-28,21:38,38.5,38.6,,,
2022-10-28,21:39,38.5,38.7,,,
2022-10-28,21:40,38.5,38.7,,,
2022-10-28,21:41,38.5,38.7,,,
2022-10-28,21:42,38.5,38.7,,,
2022-10-28,21:43,38.7,38.7,,,
2022-10-28,21:44,38.7,38.7,,,
2022-10-28,21:45,38.7,38.7,,,
2022-10-28,21:46,38.7,38.7,,,
2022-10-28,21:47,38.7,38.8,,,
2022-10-28,21:48,38.7,38.8,,,
2022-10-28,21:49,38.7,38.8,,,
2022-10-28,21:50,38.7,38.8,,,
2022-10-28,21:51,38.7,38.8,,,
2022-10-28,21:52,38.7,38.8,,,
2022-10-28,21:53,38.7,38.8,,,
2022-10-28,21:54,38.7,38.9,,,
2022-10-28,21:55,38.7,38.9,,,
2022-10-28,21:56,38.7,38.9,,,
2022-10-28,21:57,38.9,38.9,,,
2022-10-28,21:58,38.9,38.9,,,
2022-10-28,21:59,38.9,38.9,,,
2022-10-28,22:00,38.9,38.9,,,
2022-10-28,22:01,38.9,38.9,,,
2022-10-28,22:02,38.9,39.0,,,
2022-10-28,22:03,38.9,39.0,,,
2022-10-28,22:04,38.9,39.0,,,
2022-10-28,22:05,39.0,39.0,,,
2022-10-28,22:06,39.0,39.0,,,
2022-10-28,22:07,39.0,39.0,,,
2022-10-28,22:08,39.0,39.0,,,
2022-10-28,22:09,39.0,39.1,,,
2022-10-28,22:10,39.0,39.1,,,
2022-10-28,22:11,39.0,39.1,,,
2022-10-28,22:12,39.0,39.1,,,
2022-10-28,22:13,39.0,39.1,,,
2022-10-28,22:14,39.0,39.1,,,
2022-10-28,22:15,39.0,39.1,,,
2022-10-28,22:16,39.0,39.1,,,
