Company,,University of Waterloo,,Tested by,,
2022-09-23,18:23,11.0,11.2,,,
2022-09-23,18:24,11.1,11.3,,,
2022-09-23,18:25,11.1,11.3,,,
2022-09-23,18:26,11.1,11.4,,,
2022-09-23,18:27,11.3,11.4,,,
2022-09-23,18:28,11.3,11.5,,,
2022-09-23,18:29,11.5,11.5,,,
2022-09-23,18:30,11.5,11.6,,,
2022-09-23,18:31,11.5,11.7,,,
2022-09-23,18:32,11.6,11.6,,,
2022-09-23,18:33,11.6,11.5,,,
2022-09-23,18:34,11.6,11.5,,,
2022-09-23,18:35,11.6,11.4,,,
2022-09-23,18:36,11.6,11.4,,,
2022-09-23,18:37,11.6,11.3,,,
2022-09-23,18:38,11.6,11.3,,,
2022-09-23,18:39,11.6,11.2,,,
2022-09-23,18:40,11.6,11.1,,,
2022-09-23,18:41,11.6,11.1,,,
2022-09-23,18:42,11.6,11.0,,,
2022-09-23,18:43,11.6,11.0,,,
2022-09-23,18:44,11.3,10.9,,,
2022-09-23,18:45,11.3,10.9,,,
2022-09-23,18:46,11.3,10.8,,,
2022-09-23,18:47,11.1,10.7,,,
2022-09-23,18:48,11.1,10.7,,,
2022-09-23,18:49,11.1,10.6,,,
2022-09-23,18:50,11.1,10.6,,,
2022-09-23,18:51,11.1,10.5,,,
2022-09-23,18:52,10.8,10.5,,,
2022-09-23,18:53,10.8,10.4,,,
2022-09-23,18:54,10.8,10.3,,,
2022-09-23,18:55,10.8,10.3,,,
2022-09-23,18:56,10.6,10.2,,,
2022-09-23,18:57,10.6,10.2,,,
2022-09-23,18:58,10.6,10.1,,,
2022-09-23,18:59,10.5,10.1,,,
2022-09-23,19:00,10.3,10.0,,,
2022-09-23,19:01,10.3,10.0,,,
2022-09-23,19:02,10.3,9.9,,,
2022-09-23,19:03,10.3,9.8,,,
2022-09-23,19:04,10.1,9.8,,,
2022-09-23,19:05,10.1,9.7,,,
2022-09-23,19:06,9.8,9.7,,,
2022-09-23,19:07,9.8,9.6,,,
2022-09-23,19:08,9.8,9.6,,,
2022-09-23,19:09,9.8,9.5,,,
2022-09-23,19:10,9.8,9.4,,,
2022-09-23,19:11,9.6,9.4,,,
2022-09-23,19:12,9.6,9.3,,,
2022-09-23,19:13,9.6,9.3,,,
2022-09-23,19:14,9.5,9.2,,,
2022-09-23,19:15,9.3,9.2,,,
2022-09-23,19:16,9.3,9.1,,,
2022-09-23,19:17,9.3,9.0,,,
2022-09-23,19:18,9.1,9.0,,,
2022-09-23,19:19,9.1,8.9,,,
2022-09-23,19:20,9.1,8.9,,,
2022-09-23,19:21,9.1,8.8,,,
2022-09-23,19:22,9.0,8.8,,,
2022-09-23,19:23,8.8,8.7,,,
2022-09-23,19:24,8.8,8.6,,,
2022-09-23,19:25,8.8,8.6,,,
2022-09-23,19:26,8.6,8.5,,,
2022-09-23,19:27,8.6,8.5,,,
2022-09-23,19:28,8.6,8.4,,,
2022-09-23,19:29,8.5,8.4,,,
2022-09-23,19:30,8.5,8.3,,,
2022-09-23,19:31,8.3,8.3,,,
2022-09-23,19:32,8.3,8.3,,,
2022-09-23,19:33,8.3,8.4,,,
2022-09-23,19:34,8.1,8.5,,,
2022-09-23,19:35,8.1,8.5,,,
2022-09-23,19:36,8.1,8.6,,,
2022-09-23,19:37,8.1,8.7,,,
2022-09-23,19:38,8.1,8.7,,,
2022-09-23,19:39,8.1,8.8,,,
2022-09-23,19:40,8.3,8.9,,,
2022-09-23,19:41,8.3,8.9,,,
2022-09-23,19:42,8.3,9.0,,,
2022-09-23,19:43,8.3,9.1,,,
2022-09-23,19:44,8.3,9.1,,,
2022-09-23,19:45,8.6,9.2,,,
2022-09-23,19:46,8.6,9.3,,,
2022-09-23,19:47,8.8,9.3,,,
2022-09-23,19:48,8.8,9.4,,,
2022-09-23,19:49,8.8,9.5,,,
2022-09-23,19:50,9.0,9.5,,,
2022-09-23,19:51,9.0,9.6,,,
2022-09-23,19:52,9.0,9.7,,,
2022-09-23,19:53,9.1,9.7,,,
2022-09-23,19:54,9.1,9.8,,,
2022-09-23,19:55,9.1,9.9,,,
2022-09-23,19:56,9.3,9.9,,,
2022-09-23,19:57,9.3,10.0,,,
2022-09-23,19:58,9.6,10.1,,,
2022-09-23,19:59,9.6,10.1,,,
2022-09-23,20:00,9.6,10.2,,,
2022-09-23,20:01,9.8,10.3,,,
2022-09-23,20:02,9.8,10.3,,,
2022-09-23,20:03,10.0,10.4,,,
2022-09-23,20:04,10.1,10.5,,,
2022-09-23,20:05,10.1,10.5,,,
2022-09-23,20:06,10.3,10.6,,,
2022-09-23,20:07,10.3,10.7,,,
2022-09-23,20:08,10.3,10.7,,,
2022-09-23,20:09,10.3,10.8,,,
2022-09-23,20:10,10.5,10.9,,,
2022-09-23,20:11,10.6,10.9,,,
2022-09-23,20:12,10.6,11.0,,,
2022-09-23,20:13,10.6,11.1,,,
2022-09-23,20:14,10.8,11.1,,,
2022-09-23,20:15,10.8,11.2,,,
2022-09-23,20:16,10.8,11.3,,,
2022-09-23,20:17,11.1,11.3,,,
2022-09-23,20:18,11.1,11.4,,,
2022-09-23,20:19,11.1,11.5,,,
2022-09-23,20:20,11.3,11.5,,,
2022-09-23,20:21,11.3,11.6,,,
2022-09-23,20:22,11.5,11.7,,,
2022-09-23,20:23,11.5,11.7,,,
2022-09-23,20:24,11.6,11.8,,,
2022-09-23,20:25,11.6,11.9,,,
2022-09-23,20:26,11.6,11.9,,,
2022-09-23,20:27,11.8,12.0,,,
2022-09-23,20:28,11.8,12.1,,,
2022-09-23,20:29,12.0,12.1,,,
2022-09-23,20:30,12.0,12.2,,,
2022-09-23,20:31,12.1,12.3,,,
2022-09-23,20:32,12.1,12.2,,,
2022-09-23,20:33,12.1,12.2,,,
2022-09-23,20:34,12.3,12.2,,,
2022-09-23,20:35,12.3,12.2,,,
2022-09-23,20:36,12.3,12.2,,,
2022-09-23,20:37,12.3,12.2,,,
2022-09-23,20:38,12.3,12.1,,,
2022-09-23,20:39,12.3,12.1,,,
2022-09-23,20:40,12.3,12.1,,,
2022-09-23,20:41,12.3,12.1,,,
2022-09-23,20:42,12.3,12.1,,,
2022-09-23,20:43,12.3,12.1,,,
2022-09-23,20:44,12.3,12.1,,,
2022-09-23,20:45,12.3,12.0,,,
2022-09-23,20:46,12.3,12.0,,,
2022-09-23,20:47,12.3,12.0,,,
2022-09-23,20:48,12.3,12.0,,,
2022-09-23,20:49,12.3,12.0,,,
2022-09-23,20:50,12.1,12.0,,,
2022-09-23,20:51,12.1,12.0,,,
2022-09-23,20:52,12.1,11.9,,,
2022-09-23,20:53,12.1,11.9,,,
2022-09-23,20:54,12.3,11.9,,,
2022-09-23,20:55,12.1,11.9,,,
2022-09-23,20:56,12.1,11.9,,,
2022-09-23,20:57,12.1,11.9,,,
2022-09-23,20:58,12.0,11.8,,,
2022-09-23,20:59,12.0,11.8,,,
2022-09-23,21:00,12.0,11.8,,,
2022-09-23,21:01,11.8,11.8,,,
2022-09-23,21:02,11.8,11.8,,,
2022-09-23,21:03,11.6,11.8,,,
2022-09-23,21:04,11.5,11.8,,,
2022-09-23,21:05,11.3,11.7,,,
2022-09-23,21:06,11.3,11.7,,,
2022-09-23,21:07,11.1,11.7,,,
2022-09-23,21:08,11.1,11.7,,,
2022-09-23,21:09,11.1,11.7,,,
2022-09-23,21:10,11.1,11.7,,,
2022-09-23,21:11,11.1,11.7,,,
2022-09-23,21:12,11.1,11.6,,,
2022-09-23,21:13,11.1,11.6,,,
2022-09-23,21:14,11.1,11.6,,,
2022-09-23,21:15,11.1,11.6,,,
2022-09-23,21:16,11.1,11.6,,,
2022-09-23,21:17,11.1,11.6,,,
2022-09-23,21:18,11.1,11.5,,,
2022-09-23,21:19,11.1,11.5,,,
2022-09-23,21:20,11.1,11.5,,,
2022-09-23,21:21,11.1,11.5,,,
2022-09-23,21:22,11.1,11.5,,,
2022-09-23,21:23,11.1,11.5,,,
2022-09-23,21:24,11.1,11.5,,,
2022-09-23,21:25,11.1,11.4,,,
2022-09-23,21:26,11.1,11.4,,,
2022-09-23,21:27,11.1,11.4,,,
2022-09-23,21:28,11.1,11.4,,,
2022-09-23,21:29,11.1,11.4,,,
2022-09-23,21:30,11.1,11.4,,,
2022-09-23,21:31,11.1,11.4,,,
2022-09-23,21:32,11.1,11.3,,,
2022-09-23,21:33,11.1,11.3,,,
2022-09-23,21:34,11.1,11.2,,,
2022-09-23,21:35,11.1,11.2,,,
2022-09-23,21:36,11.1,11.2,,,
2022-09-23,21:37,11.1,11.1,,,
2022-09-23,21:38,11.1,11.1,,,
2022-09-23,21:39,11.1,11.1,,,
2022-09-23,21:40,11.1,11.0,,,
2022-09-23,21:41,11.1,11.0,,,
2022-09-23,21:42,11.1,11.0,,,
2022-09-23,21:43,11.0,10.9,,,
2022-09-23,21:44,11.0,10.9,,,
2022-09-23,21:45,11.0,10.9,,,
2022-09-23,21:46,10.8,10.8,,,
2022-09-23,21:47,10.8,10.8,,,
2022-09-23,21:48,10.8,10.8,,,
2022-09-23,21:49,10.8,10.7,,,
2022-09-23,21:50,10.8,10.7,,,
2022-09-23,21:51,10.6,10.7,,,
2022-09-23,21:52,10.6,10.6,,,
2022-09-23,21:53,10.6,10.6,,,
2022-09-23,21:54,10.6,10.5,,,
2022-09-23,21:55,10.6,10.5,,,
2022-09-23,21:56,10.6,10.5,,,
2022-09-23,21:57,10.5,10.4,,,
2022-09-23,21:58,10.5,10.4,,,
2022-09-23,21:59,10.5,10.4,,,
2022-09-23,22:00,10.3,10.3,,,
2022-09-23,22:01,10.3,10.3,,,
2022-09-23,22:02,10.3,10.3,,,
2022-09-23,22:03,10.3,10.2,,,
2022-09-23,22:04,10.3,10.2,,,
2022-09-23,22:05,10.3,10.2,,,
2022-09-23,22:06,10.1,10.1,,,
2022-09-23,22:07,10.1,10.1,,,
2022-09-23,22:08,10.1,10.1,,,
2022-09-23,22:09,10.1,10.0,,,
2022-09-23,22:10,10.0,10.0,,,
2022-09-23,22:11,9.8,10.0,,,
2022-09-23,22:12,9.8,9.9,,,
2022-09-23,22:13,9.8,9.9,,,
2022-09-23,22:14,9.8,9.8,,,
2022-09-23,22:15,9.8,9.8,,,
2022-09-23,22:16,9.8,9.8,,,
2022-09-23,22:17,9.8,9.7,,,
2022-09-23,22:18,9.8,9.7,,,
2022-09-23,22:19,9.8,9.7,,,
2022-09-23,22:20,9.8,9.6,,,
2022-09-23,22:21,9.6,9.6,,,
2022-09-23,22:22,9.6,9.6,,,
2022-09-23,22:23,9.6,9.5,,,
2022-09-23,22:24,9.6,9.5,,,
2022-09-23,22:25,9.5,9.5,,,
2022-09-23,22:26,9.5,9.4,,,
2022-09-23,22:27,9.5,9.4,,,
2022-09-23,22:28,9.3,9.4,,,
2022-09-23,22:29,9.3,9.3,,,
2022-09-23,22:30,9.3,9.3,,,
2022-09-23,22:31,9.3,9.3,,,
2022-09-23,22:32,9.3,9.3,,,
2022-09-23,22:33,9.3,9.4,,,
2022-09-23,22:34,9.1,9.5,,,
2022-09-23,22:35,9.1,9.6,,,
2022-09-23,22:36,9.1,9.7,,,
2022-09-23,22:37,9.1,9.8,,,
2022-09-23,22:38,9.3,9.9,,,
2022-09-23,22:39,9.3,10.0,,,
2022-09-23,22:40,9.5,10.1,,,
2022-09-23,22:41,9.5,10.2,,,
2022-09-23,22:42,9.6,10.3,,,
2022-09-23,22:43,9.6,10.4,,,
2022-09-23,22:44,9.8,10.5,,,
2022-09-23,22:45,9.8,10.6,,,
2022-09-23,22:46,10.1,10.7,,,
2022-09-23,22:47,10.1,10.8,,,
2022-09-23,22:48,10.3,10.9,,,
2022-09-23,22:49,10.3,11.0,,,
2022-09-23,22:50,10.5,11.1,,,
2022-09-23,22:51,10.6,11.2,,,
2022-09-23,22:52,10.6,11.3,,,
2022-09-23,22:53,10.8,11.4,,,
2022-09-23,22:54,10.8,11.5,,,
2022-09-23,22:55,11.0,11.6,,,
2022-09-23,22:56,11.1,11.7,,,
2022-09-23,22:57,11.3,11.8,,,
2022-09-23,22:58,11.3,11.9,,,
2022-09-23,22:59,11.5,12.0,,,
2022-09-23,23:00,11.6,12.1,,,
2022-09-23,23:01,11.6,12.2,,,
2022-09-23,23:02,11.8,12.3,,,
2022-09-23,23:03,12.0,12.4,,,
2022-09-23,23:04,12.1,12.5,,,
2022-09-23,23:05,12.1,12.6,,,
2022-09-23,23:06,12.3,12.7,,,
2022-09-23,23:07,12.3,12.8,,,
2022-09-23,23:08,12.6,12.9,,,
2022-09-23,23:09,12.6,13.0,,,
2022-09-23,23:10,12.8,13.1,,,
2022-09-23,23:11,12.8,13.2,,,
2022-09-23,23:12,13.0,13.3,,,
2022-09-23,23:13,13.1,13.4,,,
2022-09-23,23:14,13.1,13.5,,,
2022-09-23,23:15,13.3,13.6,,,
2022-09-23,23:16,13.3,13.7,,,
2022-09-23,23:17,13.5,13.8,,,
2022-09-23,23:18,13.6,13.9,,,
2022-09-23,23:19,13.6,14.0,,,
2022-09-23,23:20,13.8,14.1,,,
2022-09-23,23:21,14.0,14.2,,,
2022-09-23,23:22,14.1,14.3,,,
2022-09-23,23:23,14.1,14.4,,,
2022-09-23,23:24,14.3,14.5,,,
2022-09-23,23:25,14.3,14.6,,,
2022-09-23,23:26,14.5,14.7,,,
2022-09-23,23:27,14.6,14.8,,,
2022-09-23,23:28,14.8,14.9,,,
2022-09-23,23:29,14.8,15.0,,,
2022-09-23,23:30,15.0,15.1,,,
2022-09-23,23:31,15.1,15.2,,,
2022-09-23,23:32,15.1,15.0,,,
2022-09-23,23:33,15.3,14.9,,,
2022-09-23,23:34,15.3,14.8,,,
2022-09-23,23:35,15.3,14.6,,,
2022-09-23,23:36,15.3,14.5,,,
2022-09-23,23:37,15.3,14.4,,,
2022-09-23,23:38,15.3,14.2,,,
2022-09-23,23:39,15.1,14.1,,,
2022-09-23,23:40,15.1,14.0,,,
2022-09-23,23:41,15.0,13.9,,,
2022-09-23,23:42,14.6,13.7,,,
2022-09-23,23:43,14.6,13.6,,,
2022-09-23,23:44,14.6,13.5,,,
2022-09-23,23:45,14.3,13.3,,,
2022-09-23,23:46,14.3,13.2,,,
2022-09-23,23:47,14.1,13.1,,,
2022-09-23,23:48,14.0,12.9,,,
2022-09-23,23:49,13.8,12.8,,,
2022-09-23,23:50,13.6,12.7,,,
2022-09-23,23:51,13.5,12.6,,,
2022-09-23,23:52,13.3,12.4,,,
2022-09-23,23:53,13.1,12.3,,,
2022-09-23,23:54,13.1,12.2,,,
2022-09-23,23:55,12.8,12.0,,,
2022-09-23,23:56,12.8,11.9,,,
2022-09-23,23:57,12.6,11.8,,,
2022-09-23,23:58,12.3,11.6,,,
2022-09-23,23:59,12.3,11.5,,,
2022-09-24,00:00,12.1,11.4,,,
2022-09-24,00:01,12.0,11.3,,,
2022-09-24,00:02,11.8,11.1,,,
2022-09-24,00:03,11.6,11.0,,,
2022-09-24,00:04,11.5,10.9,,,
2022-09-24,00:05,11.3,10.7,,,
2022-09-24,00:06,11.1,10.6,,,
2022-09-24,00:07,11.0,10.5,,,
2022-09-24,00:08,10.8,10.3,,,
2022-09-24,00:09,10.6,10.2,,,
2022-09-24,00:10,10.6,10.1,,,
2022-09-24,00:11,10.3,10.0,,,
2022-09-24,00:12,10.3,9.8,,,
2022-09-24,00:13,10.1,9.7,,,
2022-09-24,00:14,9.8,9.6,,,
2022-09-24,00:15,9.8,9.4,,,
2022-09-24,00:16,9.6,9.3,,,
2022-09-24,00:17,9.6,9.2,,,
2022-09-24,00:18,9.5,9.0,,,
2022-09-24,00:19,9.3,8.9,,,
2022-09-24,00:20,9.1,8.8,,,
2022-09-24,00:21,9.0,8.7,,,
2022-09-24,00:22,8.8,8.5,,,
2022-09-24,00:23,8.8,8.4,,,
2022-09-24,00:24,8.6,8.3,,,
2022-09-24,00:25,8.5,8.1,,,
2022-09-24,00:26,8.3,8.0,,,
2022-09-24,00:27,8.1,7.9,,,
2022-09-24,00:28,8.0,7.7,,,
2022-09-24,00:29,7.9,7.6,,,
2022-09-24,00:30,7.8,7.5,,,
2022-09-24,00:31,7.5,7.4,,,
2022-09-24,00:32,7.5,7.4,,,
2022-09-24,00:33,7.4,7.4,,,
2022-09-24,00:34,7.1,7.4,,,
2022-09-24,00:35,7.0,7.4,,,
2022-09-24,00:36,7.0,7.4,,,
2022-09-24,00:37,7.0,7.4,,,
2022-09-24,00:38,7.0,7.5,,,
2022-09-24,00:39,6.9,7.5,,,
2022-09-24,00:40,6.9,7.5,,,
2022-09-24,00:41,6.9,7.5,,,
2022-09-24,00:42,6.9,7.5,,,
2022-09-24,00:43,6.9,7.5,,,
2022-09-24,00:44,6.9,7.5,,,
2022-09-24,00:45,6.9,7.6,,,
2022-09-24,00:46,6.9,7.6,,,
2022-09-24,00:47,6.9,7.6,,,
2022-09-24,00:48,7.0,7.6,,,
2022-09-24,00:49,7.0,7.6,,,
2022-09-24,00:50,7.0,7.6,,,
2022-09-24,00:51,7.0,7.7,,,
2022-09-24,00:52,7.0,7.7,,,
2022-09-24,00:53,7.0,7.7,,,
2022-09-24,00:54,7.0,7.7,,,
2022-09-24,00:55,7.1,7.7,,,
2022-09-24,00:56,7.1,7.7,,,
2022-09-24,00:57,7.1,7.7,,,
2022-09-24,00:58,7.3,7.8,,,
2022-09-24,00:59,7.3,7.8,,,
2022-09-24,01:00,7.3,7.8,,,
2022-09-24,01:01,7.3,7.8,,,
2022-09-24,01:02,7.4,7.8,,,
2022-09-24,01:03,7.4,7.8,,,
2022-09-24,01:04,7.4,7.8,,,
2022-09-24,01:05,7.5,7.9,,,
2022-09-24,01:06,7.5,7.9,,,
2022-09-24,01:07,7.5,7.9,,,
2022-09-24,01:08,7.5,7.9,,,
2022-09-24,01:09,7.5,7.9,,,
2022-09-24,01:10,7.5,7.9,,,
2022-09-24,01:11,7.5,8.0,,,
2022-09-24,01:12,7.6,8.0,,,
2022-09-24,01:13,7.6,8.0,,,
2022-09-24,01:14,7.6,8.0,,,
2022-09-24,01:15,7.8,8.0,,,
2022-09-24,01:16,7.8,8.0,,,
2022-09-24,01:17,7.8,8.0,,,
2022-09-24,01:18,7.8,8.1,,,
2022-09-24,01:19,7.9,8.1,,,
2022-09-24,01:20,7.9,8.1,,,
2022-09-24,01:21,7.9,8.1,,,
2022-09-24,01:22,7.9,8.1,,,
2022-09-24,01:23,7.9,8.1,,,
2022-09-24,01:24,8.0,8.1,,,
2022-09-24,01:25,8.0,8.2,,,
2022-09-24,01:26,8.0,8.2,,,
2022-09-24,01:27,8.1,8.2,,,
2022-09-24,01:28,8.1,8.2,,,
2022-09-24,01:29,8.1,8.2,,,
2022-09-24,01:30,8.1,8.2,,,
2022-09-24,01:31,8.1,8.3,,,
2022-09-24,01:32,8.1,8.3,,,
2022-09-24,01:33,8.1,8.3,,,
2022-09-24,01:34,8.1,8.4,,,
2022-09-24,01:35,8.3,8.4,,,
2022-09-24,01:36,8.3,8.5,,,
2022-09-24,01:37,8.3,8.5,,,
2022-09-24,01:38,8.3,8.5,,,
2022-09-24,01:39,8.3,8.6,,,
2022-09-24,01:40,8.3,8.6,,,
2022-09-24,01:41,8.5,8.7,,,
2022-09-24,01:42,8.5,8.7,,,
2022-09-24,01:43,8.6,8.8,,,
2022-09-24,01:44,8.6,8.8,,,
2022-09-24,01:45,8.6,8.8,,,
2022-09-24,01:46,8.6,8.9,,,
2022-09-24,01:47,8.6,8.9,,,
2022-09-24,01:48,8.8,9.0,,,
2022-09-24,01:49,8.8,9.0,,,
2022-09-24,01:50,8.8,9.0,,,
2022-09-24,01:51,8.8,9.1,,,
2022-09-24,01:52,8.8,9.1,,,
2022-09-24,01:53,9.0,9.2,,,
2022-09-24,01:54,9.0,9.2,,,
2022-09-24,01:55,9.1,9.3,,,
2022-09-24,01:56,9.1,9.3,,,
2022-09-24,01:57,9.1,9.3,,,
2022-09-24,01:58,9.1,9.4,,,
2022-09-24,01:59,9.1,9.4,,,
2022-09-24,02:00,9.3,9.5,,,
2022-09-24,02:01,9.3,9.5,,,
2022-09-24,02:02,9.3,9.5,,,
2022-09-24,02:03,9.3,9.6,,,
2022-09-24,02:04,9.5,9.6,,,
2022-09-24,02:05,9.5,9.7,,,
2022-09-24,02:06,9.6,9.7,,,
2022-09-24,02:07,9.6,9.8,,,
2022-09-24,02:08,9.6,9.8,,,
2022-09-24,02:09,9.6,9.8,,,
2022-09-24,02:10,9.8,9.9,,,
2022-09-24,02:11,9.8,9.9,,,
2022-09-24,02:12,9.8,10.0,,,
2022-09-24,02:13,9.8,10.0,,,
2022-09-24,02:14,9.8,10.0,,,
2022-09-24,02:15,10.0,10.1,,,
2022-09-24,02:16,10.1,10.1,,,
2022-09-24,02:17,10.1,10.2,,,
2022-09-24,02:18,10.1,10.2,,,
2022-09-24,02:19,10.1,10.3,,,
2022-09-24,02:20,10.1,10.3,,,
2022-09-24,02:21,10.3,10.3,,,
2022-09-24,02:22,10.3,10.4,,,
2022-09-24,02:23,10.3,10.4,,,
2022-09-24,02:24,10.3,10.5,,,
2022-09-24,02:25,10.3,10.5,,,
2022-09-24,02:26,10.5,10.5,,,
2022-09-24,02:27,10.5,10.6,,,
2022-09-24,02:28,10.5,10.6,,,
2022-09-24,02:29,10.6,10.7,,,
2022-09-24,02:30,10.6,10.7,,,
2022-09-24,02:31,10.6,10.8,,,
2022-09-24,02:32,10.6,10.8,,,
2022-09-24,02:33,10.8,10.8,,,
2022-09-24,02:34,10.8,10.8,,,
2022-09-24,02:35,10.8,10.9,,,
2022-09-24,02:36,10.8,10.9,,,
2022-09-24,02:37,10.8,10.9,,,
2022-09-24,02:38,10.8,10.9,,,
2022-09-24,02:39,11.0,11.0,,,
2022-09-24,02:40,11.0,11.0,,,
2022-09-24,02:41,11.0,11.0,,,
2022-09-24,02:42,11.1,11.0,,,
2022-09-24,02:43,11.1,11.1,,,
2022-09-24,02:44,11.1,11.1,,,
2022-09-24,02:45,11.1,11.1,,,
2022-09-24,02:46,11.1,11.1,,,
2022-09-24,02:47,11.1,11.2,,,
2022-09-24,02:48,11.1,11.2,,,
2022-09-24,02:49,11.1,11.2,,,
2022-09-24,02:50,11.1,11.2,,,
2022-09-24,02:51,11.3,11.3,,,
2022-09-24,02:52,11.3,11.3,,,
2022-09-24,02:53,11.3,11.3,,,
2022-09-24,02:54,11.3,11.3,,,
2022-09-24,02:55,11.3,11.4,,,
2022-09-24,02:56,11.3,11.4,,,
2022-09-24,02:57,11.3,11.4,,,
2022-09-24,02:58,11.3,11.4,,,
2022-09-24,02:59,11.3,11.5,,,
2022-09-24,03:00,11.5,11.5,,,
2022-09-24,03:01,11.5,11.5,,,
2022-09-24,03:02,11.5,11.5,,,
2022-09-24,03:03,11.6,11.6,,,
2022-09-24,03:04,11.6,11.6,,,
2022-09-24,03:05,11.6,11.6,,,
2022-09-24,03:06,11.6,11.6,,,
2022-09-24,03:07,11.6,11.7,,,
2022-09-24,03:08,11.6,11.7,,,
2022-09-24,03:09,11.6,11.7,,,
2022-09-24,03:10,11.6,11.7,,,
2022-09-24,03:11,11.6,11.8,,,
2022-09-24,03:12,11.8,11.8,,,
2022-09-24,03:13,11.8,11.8,,,
2022-09-24,03:14,11.8,11.8,,,
2022-09-24,03:15,11.8,11.9,,,
2022-09-24,03:16,11.8,11.9,,,
2022-09-24,03:17,11.8,11.9,,,
2022-09-24,03:18,11.8,11.9,,,
2022-09-24,03:19,11.8,12.0,,,
2022-09-24,03:20,12.0,12.0,,,
2022-09-24,03:21,12.0,12.0,,,
2022-09-24,03:22,12.0,12.0,,,
2022-09-24,03:23,12.0,12.1,,,
2022-09-24,03:24,12.0,12.1,,,
2022-09-24,03:25,12.1,12.1,,,
2022-09-24,03:26,12.1,12.1,,,
2022-09-24,03:27,12.1,12.2,,,
2022-09-24,03:28,12.1,12.2,,,
2022-09-24,03:29,12.1,12.2,,,
2022-09-24,03:30,12.1,12.2,,,
2022-09-24,03:31,12.1,12.3,,,
2022-09-24,03:32,12.1,12.2,,,
2022-09-24,03:33,12.3,12.2,,,
2022-09-24,03:34,12.3,12.2,,,
2022-09-24,03:35,12.3,12.2,,,
2022-09-24,03:36,12.3,12.2,,,
2022-09-24,03:37,12.3,12.2,,,
2022-09-24,03:38,12.3,12.1,,,
2022-09-24,03:39,12.3,12.1,,,
2022-09-24,03:40,12.3,12.1,,,
2022-09-24,03:41,12.3,12.1,,,
2022-09-24,03:42,12.3,12.1,,,
2022-09-24,03:43,12.3,12.1,,,
2022-09-24,03:44,12.3,12.1,,,
2022-09-24,03:45,12.3,12.0,,,
2022-09-24,03:46,12.1,12.0,,,
2022-09-24,03:47,12.1,12.0,,,
2022-09-24,03:48,12.1,12.0,,,
2022-09-24,03:49,12.1,12.0,,,
2022-09-24,03:50,12.1,12.0,,,
2022-09-24,03:51,12.1,12.0,,,
2022-09-24,03:52,12.1,11.9,,,
2022-09-24,03:53,12.1,11.9,,,
2022-09-24,03:54,12.1,11.9,,,
2022-09-24,03:55,12.1,11.9,,,
2022-09-24,03:56,12.1,11.9,,,
2022-09-24,03:57,12.0,11.9,,,
2022-09-24,03:58,12.0,11.8,,,
2022-09-24,03:59,12.0,11.8,,,
2022-09-24,04:00,12.0,11.8,,,
2022-09-24,04:01,12.0,11.8,,,
2022-09-24,04:02,11.8,11.8,,,
2022-09-24,04:03,11.8,11.8,,,
2022-09-24,04:04,11.8,11.8,,,
2022-09-24,04:05,11.8,11.7,,,
2022-09-24,04:06,11.8,11.7,,,
2022-09-24,04:07,11.8,11.7,,,
2022-09-24,04:08,11.8,11.7,,,
2022-09-24,04:09,11.8,11.7,,,
2022-09-24,04:10,11.8,11.7,,,
2022-09-24,04:11,11.6,11.7,,,
2022-09-24,04:12,11.6,11.6,,,
2022-09-24,04:13,11.6,11.6,,,
2022-09-24,04:14,11.6,11.6,,,
2022-09-24,04:15,11.6,11.6,,,
2022-09-24,04:16,11.6,11.6,,,
2022-09-24,04:17,11.6,11.6,,,
2022-09-24,04:18,11.6,11.5,,,
2022-09-24,04:19,11.6,11.5,,,
2022-09-24,04:20,11.6,11.5,,,
2022-09-24,04:21,11.6,11.5,,,
2022-09-24,04:22,11.6,11.5,,,
2022-09-24,04:23,11.5,11.5,,,
2022-09-24,04:24,11.5,11.5,,,
2022-09-24,04:25,11.5,11.4,,,
2022-09-24,04:26,11.5,11.4,,,
2022-09-24,04:27,11.5,11.4,,,
2022-09-24,04:28,11.5,11.4,,,
2022-09-24,04:29,11.3,11.4,,,
2022-09-24,04:30,11.3,11.4,,,
2022-09-24,04:31,11.3,11.4,,,
2022-09-24,04:32,11.3,11.3,,,
2022-09-24,04:33,11.3,11.3,,,
2022-09-24,04:34,11.3,11.3,,,
2022-09-24,04:35,11.3,11.3,,,
2022-09-24,04:36,11.3,11.3,,,
2022-09-24,04:37,11.3,11.3,,,
2022-09-24,04:38,11.3,11.3,,,
2022-09-24,04:39,11.3,11.3,,,
2022-09-24,04:40,11.3,11.3,,,
2022-09-24,04:41,11.3,11.3,,,
2022-09-24,04:42,11.3,11.3,,,
2022-09-24,04:43,11.3,11.3,,,
2022-09-24,04:44,11.3,11.2,,,
2022-09-24,04:45,11.1,11.2,,,
2022-09-24,04:46,11.1,11.2,,,
2022-09-24,04:47,11.1,11.2,,,
2022-09-24,04:48,11.1,11.2,,,
2022-09-24,04:49,11.1,11.2,,,
2022-09-24,04:50,11.1,11.2,,,
2022-09-24,04:51,11.1,11.2,,,
2022-09-24,04:52,11.1,11.2,,,
2022-09-24,04:53,11.1,11.2,,,
2022-09-24,04:54,11.1,11.2,,,
2022-09-24,04:55,11.1,11.2,,,
2022-09-24,04:56,11.1,11.1,,,
2022-09-24,04:57,11.1,11.1,,,
